file,group_name,group_id,score,matched_exact,matched_root_only
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,Magic Hound,G0059,43,"T1003.001 (credential-access); T1033 (discovery); T1046 (discovery); T1047 (execution); T1049 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1190 (initial-access); T1562.001 (defense-evasion); T1567 (exfiltration); T1572 (command-and-control); T1592.002 (reconnaissance)","T1027.010 (); T1027.013 (); T1036.004 (defense-evasion); T1036.005 (defense-evasion); T1036.010 (); T1059.005 (execution); T1098.002 (persistence); T1098.007 (); T1505.003 (persistence); T1547.001 (persistence, privilege-escalation); T1562 (defense-evasion); T1562.002 (defense-evasion); T1562.004 (defense-evasion); T1564.003 (defense-evasion); T1590.005 (reconnaissance)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,MuddyWater,G0069,40,"T1003.001 (credential-access); T1033 (discovery); T1041 (exfiltration); T1047 (execution); T1049 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1190 (initial-access); T1203 (execution); T1210 (lateral-movement); T1555.003 (credential-access); T1562.001 (defense-evasion)","T1003.004 (credential-access); T1003.005 (credential-access); T1027.003 (defense-evasion); T1027.004 (defense-evasion); T1027.010 (); T1036.005 (defense-evasion); T1059.005 (execution); T1059.006 (execution); T1059.007 (execution); T1547.001 (persistence, privilege-escalation); T1555 (credential-access); T1574.001 (defense-evasion, persistence, privilege-escalation)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,OilRig,G0049,39,"T1003.001 (credential-access); T1033 (discovery); T1036 (defense-evasion); T1046 (discovery); T1047 (execution); T1049 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1068 (privilege-escalation); T1203 (execution); T1555.003 (credential-access); T1572 (command-and-control)",T1003.004 (credential-access); T1003.005 (credential-access); T1027.005 (defense-evasion); T1027.013 (); T1036.005 (defense-evasion); T1059 (execution); T1059.005 (execution); T1505.003 (persistence); T1555 (credential-access); T1555.004 (credential-access); T1562.004 (defense-evasion)
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,Lazarus Group,G0032,39,"T1033 (discovery); T1041 (exfiltration); T1046 (discovery); T1047 (execution); T1049 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1098 (persistence); T1203 (execution); T1562.001 (defense-evasion); T1564.001 (defense-evasion)","T1027.007 (); T1027.009 (); T1027.013 (); T1036.003 (defense-evasion); T1036.004 (defense-evasion); T1036.005 (defense-evasion); T1055.001 (defense-evasion, privilege-escalation); T1059.005 (execution); T1547.001 (persistence, privilege-escalation); T1547.009 (persistence, privilege-escalation); T1562.004 (defense-evasion); T1574.001 (defense-evasion, persistence, privilege-escalation); T1574.013 ()"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,APT41,G0096,39,"T1003.001 (credential-access); T1003.002 (credential-access); T1033 (discovery); T1046 (discovery); T1047 (execution); T1049 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1055 (defense-evasion, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1190 (initial-access); T1203 (execution); T1555.003 (credential-access)","T1003.003 (credential-access); T1027 (defense-evasion); T1027.002 (defense-evasion); T1036.004 (defense-evasion); T1036.005 (defense-evasion); T1059.004 (execution); T1098.007 (); T1547.001 (persistence, privilege-escalation); T1555 (credential-access); T1562.006 (defense-evasion); T1568.002 (command-and-control); T1574.001 (defense-evasion, persistence, privilege-escalation); T1574.006 (defense-evasion, persistence, privilege-escalation)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,Threat Group-3390,G0027,36,T1003.001 (credential-access); T1003.002 (credential-access); T1033 (discovery); T1046 (discovery); T1047 (execution); T1049 (discovery); T1059.001 (execution); T1059.003 (execution); T1068 (privilege-escalation); T1190 (initial-access); T1203 (execution); T1210 (lateral-movement),"T1003.004 (credential-access); T1027.002 (defense-evasion); T1027.013 (); T1027.015 (); T1053.002 (execution, persistence, privilege-escalation); T1055.012 (defense-evasion, privilege-escalation); T1505.003 (persistence); T1547.001 (persistence, privilege-escalation); T1555.005 (credential-access); T1562.002 (defense-evasion); T1567.002 (exfiltration); T1574.001 (defense-evasion, persistence, privilege-escalation)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,Volt Typhoon,G1017,35,T1003.001 (credential-access); T1033 (discovery); T1046 (discovery); T1047 (execution); T1049 (discovery); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1068 (privilege-escalation); T1190 (initial-access); T1555.003 (credential-access); T1590 (reconnaissance); T1590.004 (reconnaissance),T1003.003 (credential-access); T1027.002 (defense-evasion); T1036.005 (defense-evasion); T1036.008 (); T1059.004 (execution); T1505.003 (persistence); T1555 (credential-access); T1590.006 (reconnaissance); T1592 (reconnaissance)
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,Kimsuky,G0094,35,"T1003.001 (credential-access); T1041 (exfiltration); T1053.005 (execution, persistence, privilege-escalation); T1055 (defense-evasion, privilege-escalation); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1190 (initial-access); T1555.003 (credential-access); T1562.001 (defense-evasion)","T1027 (defense-evasion); T1027.002 (defense-evasion); T1036.004 (defense-evasion); T1036.005 (defense-evasion); T1055.012 (defense-evasion, privilege-escalation); T1059.005 (execution); T1059.006 (execution); T1059.007 (execution); T1098.007 (); T1505.003 (persistence); T1547.001 (persistence, privilege-escalation); T1562.004 (defense-evasion); T1564.002 (defense-evasion); T1564.003 (defense-evasion); T1567.002 (exfiltration)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,FIN13,G1016,34,"T1003.001 (credential-access); T1003.002 (credential-access); T1036 (defense-evasion); T1046 (discovery); T1047 (execution); T1049 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1190 (initial-access); T1564.001 (defense-evasion); T1572 (command-and-control); T1590.004 (reconnaissance)","T1003.003 (credential-access); T1036.004 (defense-evasion); T1036.005 (defense-evasion); T1059.005 (execution); T1098.007 (); T1505.003 (persistence); T1547.001 (persistence, privilege-escalation); T1574.001 (defense-evasion, persistence, privilege-escalation)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,Sandworm Team,G0034,31,"T1003.001 (credential-access); T1033 (discovery); T1036 (defense-evasion); T1041 (exfiltration); T1047 (execution); T1049 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1190 (initial-access); T1203 (execution); T1555.003 (credential-access); T1592.002 (reconnaissance)",T1003.003 (credential-access); T1027 (defense-evasion); T1027.010 (); T1036.005 (defense-evasion); T1059.005 (execution); T1505.003 (persistence); T1590.001 (reconnaissance)
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,APT28,G0007,31,T1003 (credential-access); T1003.001 (credential-access); T1036 (defense-evasion); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1068 (privilege-escalation); T1190 (initial-access); T1203 (execution); T1210 (lateral-movement); T1564.001 (defense-evasion); T1567 (exfiltration),"T1003.003 (credential-access); T1027.013 (); T1036.005 (defense-evasion); T1098.002 (persistence); T1505.003 (persistence); T1547.001 (persistence, privilege-escalation); T1564.003 (defense-evasion)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,Wizard Spider,G0102,31,"T1003.001 (credential-access); T1003.002 (credential-access); T1033 (discovery); T1041 (exfiltration); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1055 (defense-evasion, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1210 (lateral-movement); T1562.001 (defense-evasion)","T1003.003 (credential-access); T1027.010 (); T1036.004 (defense-evasion); T1055.001 (defense-evasion, privilege-escalation); T1547.001 (persistence, privilege-escalation); T1547.004 (persistence, privilege-escalation); T1555.004 (credential-access); T1558.003 (credential-access); T1567.002 (exfiltration)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,Ember Bear,G1003,30,"T1003 (credential-access); T1003.001 (credential-access); T1003.002 (credential-access); T1036 (defense-evasion); T1046 (discovery); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1190 (initial-access); T1203 (execution); T1210 (lateral-movement); T1562.001 (defense-evasion); T1572 (command-and-control)",T1003.004 (credential-access); T1036.005 (defense-evasion); T1505.003 (persistence); T1567.002 (exfiltration)
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,BlackByte,G1043,30,"T1003 (credential-access); T1041 (exfiltration); T1046 (discovery); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1055 (defense-evasion, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1068 (privilege-escalation); T1190 (initial-access); T1562.001 (defense-evasion); T1567 (exfiltration)","T1036.008 (); T1055.012 (defense-evasion, privilege-escalation); T1505.003 (persistence); T1547.001 (persistence, privilege-escalation); T1562 (defense-evasion); T1562.004 (defense-evasion)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,Gamaredon Group,G0047,29,"T1020 (exfiltration); T1033 (discovery); T1041 (exfiltration); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1562.001 (defense-evasion); T1568 (command-and-control)","T1027 (defense-evasion); T1027.004 (defense-evasion); T1027.010 (); T1027.016 (); T1036.005 (defense-evasion); T1059.005 (execution); T1547.001 (persistence, privilege-escalation); T1564.003 (defense-evasion); T1568.001 (command-and-control)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,APT29,G0016,29,"T1003.002 (credential-access); T1027.001 (defense-evasion); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1068 (privilege-escalation); T1190 (initial-access); T1203 (execution); T1568 (command-and-control)","T1003.004 (credential-access); T1027.002 (defense-evasion); T1027.006 (); T1036.005 (defense-evasion); T1059.006 (execution); T1059.009 (); T1098.002 (persistence); T1098.005 (); T1505.003 (persistence); T1547.001 (persistence, privilege-escalation); T1562.008 (defense-evasion)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,menuPass,G0045,28,"T1003.002 (credential-access); T1036 (defense-evasion); T1046 (discovery); T1047 (execution); T1049 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1190 (initial-access); T1210 (lateral-movement)","T1003.003 (credential-access); T1003.004 (credential-access); T1027.013 (); T1036.003 (defense-evasion); T1036.005 (defense-evasion); T1055.012 (defense-evasion, privilege-escalation); T1568.001 (command-and-control); T1574.001 (defense-evasion, persistence, privilege-escalation)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,APT3,G0022,28,"T1003.001 (credential-access); T1033 (discovery); T1041 (exfiltration); T1049 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1203 (execution); T1555.003 (credential-access)","T1027 (defense-evasion); T1027.002 (defense-evasion); T1027.005 (defense-evasion); T1036.010 (); T1098.007 (); T1547.001 (persistence, privilege-escalation); T1564.003 (defense-evasion); T1574.001 (defense-evasion, persistence, privilege-escalation)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,Earth Lusca,G1006,28,T1003.001 (credential-access); T1033 (discovery); T1047 (execution); T1049 (discovery); T1057 (discovery); T1059.001 (execution); T1190 (initial-access); T1210 (lateral-movement),"T1003.006 (credential-access); T1027 (defense-evasion); T1027.003 (defense-evasion); T1036.005 (defense-evasion); T1053 (execution, persistence, privilege-escalation); T1059.005 (execution); T1059.006 (execution); T1059.007 (execution); T1098.004 (persistence); T1547.012 (persistence, privilege-escalation); T1567.002 (exfiltration); T1574.001 (defense-evasion, persistence, privilege-escalation)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,Ke3chang,G0004,27,T1003.001 (credential-access); T1003.002 (credential-access); T1020 (exfiltration); T1033 (discovery); T1041 (exfiltration); T1049 (discovery); T1057 (discovery); T1059.003 (execution); T1190 (initial-access); T1558.001 (credential-access),"T1003.003 (credential-access); T1003.004 (credential-access); T1027 (defense-evasion); T1036.002 (defense-evasion); T1036.005 (defense-evasion); T1059 (execution); T1547.001 (persistence, privilege-escalation)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,FIN6,G0037,27,"T1003.001 (credential-access); T1046 (discovery); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1068 (privilege-escalation); T1555.003 (credential-access); T1562.001 (defense-evasion); T1572 (command-and-control)","T1003.003 (credential-access); T1027.010 (); T1036.004 (defense-evasion); T1059 (execution); T1059.007 (execution); T1547.001 (persistence, privilege-escalation); T1555 (credential-access)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,Leviathan,G0065,27,T1003 (credential-access); T1003.001 (credential-access); T1027.001 (defense-evasion); T1041 (exfiltration); T1047 (execution); T1059.001 (execution); T1190 (initial-access); T1203 (execution); T1572 (command-and-control),"T1027.003 (defense-evasion); T1027.013 (); T1027.015 (); T1055.001 (defense-evasion, privilege-escalation); T1059.005 (execution); T1505.003 (persistence); T1547.001 (persistence, privilege-escalation); T1547.009 (persistence, privilege-escalation); T1567.002 (exfiltration)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,APT39,G0087,27,"T1003 (credential-access); T1003.001 (credential-access); T1033 (discovery); T1041 (exfiltration); T1046 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1190 (initial-access)","T1027.002 (defense-evasion); T1027.013 (); T1036.005 (defense-evasion); T1059 (execution); T1059.005 (execution); T1059.006 (execution); T1059.010 (); T1505.003 (persistence); T1547.001 (persistence, privilege-escalation); T1547.009 (persistence, privilege-escalation); T1555 (credential-access)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,Turla,G0010,27,"T1049 (discovery); T1055 (defense-evasion, privilege-escalation); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1068 (privilege-escalation); T1562.001 (defense-evasion)","T1027.005 (defense-evasion); T1027.010 (); T1027.011 (); T1036.005 (defense-evasion); T1055.001 (defense-evasion, privilege-escalation); T1059.005 (execution); T1059.006 (execution); T1059.007 (execution); T1547.001 (persistence, privilege-escalation); T1547.004 (persistence, privilege-escalation); T1555.004 (credential-access); T1564.012 (); T1567.002 (exfiltration)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,HAFNIUM,G0125,26,T1003.001 (credential-access); T1033 (discovery); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1068 (privilege-escalation); T1098 (persistence); T1190 (initial-access); T1564.001 (defense-evasion); T1590 (reconnaissance),T1003.003 (credential-access); T1505.003 (persistence); T1555.006 (); T1567.002 (exfiltration); T1590.005 (reconnaissance); T1592.004 (reconnaissance)
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,GALLIUM,G0093,26,"T1003.001 (credential-access); T1003.002 (credential-access); T1033 (discovery); T1041 (exfiltration); T1047 (execution); T1049 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1190 (initial-access)","T1027 (defense-evasion); T1027.002 (defense-evasion); T1027.005 (defense-evasion); T1036.003 (defense-evasion); T1505.003 (persistence); T1574.001 (defense-evasion, persistence, privilege-escalation)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,Dragonfly,G0035,26,"T1003.002 (credential-access); T1033 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1190 (initial-access); T1203 (execution); T1210 (lateral-movement)","T1003.003 (credential-access); T1003.004 (credential-access); T1036.010 (); T1059 (execution); T1059.006 (execution); T1098.007 (); T1505.003 (persistence); T1547.001 (persistence, privilege-escalation); T1562.004 (defense-evasion); T1564.002 (defense-evasion)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,Chimera,G0114,25,"T1033 (discovery); T1041 (exfiltration); T1046 (discovery); T1047 (execution); T1049 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1572 (command-and-control)","T1003.003 (credential-access); T1027.010 (); T1036.005 (defense-evasion); T1567.002 (exfiltration); T1574.001 (defense-evasion, persistence, privilege-escalation)"
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,Fox Kitten,G0117,24,"T1003.001 (credential-access); T1046 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1190 (initial-access); T1210 (lateral-movement); T1572 (command-and-control)",T1003.003 (credential-access); T1027.010 (); T1027.013 (); T1036.004 (defense-evasion); T1036.005 (defense-evasion); T1059 (execution); T1505.003 (persistence); T1555.005 (credential-access)
CISA-aa23-347a-russian-foreign-intelligence-service-svr-exploiti-44318107,APT38,G0082,24,"T1033 (discovery); T1049 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1055 (defense-evasion, privilege-escalation); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1562.001 (defense-evasion)","T1027.002 (defense-evasion); T1036.003 (defense-evasion); T1036.006 (defense-evasion); T1053.003 (execution, persistence, privilege-escalation); T1059.005 (execution); T1505.003 (persistence); T1562.003 (defense-evasion); T1562.004 (defense-evasion)"
